seconds_elapsed,rms,spectral_centroid,zcr,activity,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5
7,0.11791897,2984.2610505646494,0.05477061170212766,walking_while_using_iphone,-193.54837,139.05923,-20.549694,50.582127,-10.300936
8,0.082277745,4035.374142416159,0.08988011136968085,walking_while_using_iphone,-196.44814,117.18371,-34.778915,49.43279,-17.913206
9,0.09131124,4064.707869201871,0.09578623670212766,walking_while_using_iphone,-189.64894,114.729065,-34.92096,48.73297,-18.25947
10,0.1279509,3082.317718637504,0.05652115192819149,walking_while_using_iphone,-193.40715,137.1564,-16.099432,48.011086,-16.203062
11,0.08107042,3774.9912639712957,0.08682575631648937,walking_while_using_iphone,-221.87334,120.92478,-26.396492,51.23366,-15.323485
12,0.090928055,3358.281011754012,0.058541805186170214,walking_while_using_iphone,-203.6631,126.52276,-21.955385,52.370674,-12.2462225
13,0.09197218,3347.0212823090214,0.06078582114361702,walking_while_using_iphone,-213.4088,122.7818,-16.544268,51.85965,-11.098306
14,0.08689656,3474.5737106976744,0.06651533410904255,walking_while_using_iphone,-228.43863,122.892975,-14.145767,44.158005,-11.467185
15,0.0821434,3594.501182392625,0.0757822888962766,walking_while_using_iphone,-213.81927,121.55374,-27.19846,48.73244,-12.688422
16,0.09737195,3021.1334662914524,0.050760472074468085,walking_while_using_iphone,-237.67215,125.214325,-11.780319,51.572227,-7.996753
17,0.059455607,3444.7077221094787,0.06545565990691489,walking_while_using_iphone,-247.0176,121.66877,-26.576931,51.295715,-10.418122
18,0.09143363,2983.859288754248,0.0552017536569149,walking_while_using_iphone,-221.47137,135.6702,-22.372725,43.116062,-13.368161
19,0.07695096,3364.1438322074155,0.06432845744680851,walking_while_using_iphone,-223.26414,125.10292,-26.793732,44.405838,-18.14208
20,0.03199394,4044.3068581410644,0.08225461269946809,walking_while_using_iphone,-253.86887,124.64033,-43.435375,52.723934,-28.535559
21,0.03767364,3500.3199311372523,0.07039561170212766,walking_while_using_iphone,-236.019,143.58937,-51.538704,40.855164,-35.03022
22,0.038067743,3735.168702793898,0.0757303440824468,walking_while_using_iphone,-242.65785,126.41461,-37.4205,44.91175,-20.171778
23,0.035325732,3782.7068982245864,0.07180331615691489,walking_while_using_iphone,-256.86365,126.134254,-44.04394,52.515514,-21.801592
24,0.03054627,4036.7744235825107,0.07922103557180851,walking_while_using_iphone,-256.9031,128.43967,-48.524998,53.20057,-26.47799
25,0.036616735,3862.1911180837405,0.07429666722074468,walking_while_using_iphone,-259.0147,121.745514,-44.872578,53.40131,-15.432449
26,0.034029078,3958.8948350507776,0.07224484707446809,walking_while_using_iphone,-260.5859,123.30216,-43.016132,52.6872,-22.078354
27,0.0371239,3851.278995343945,0.07139814660904255,walking_while_using_iphone,-252.08916,124.33869,-40.791756,51.716465,-21.207708
28,0.03394026,3802.041864276949,0.06592835771276596,walking_while_using_iphone,-258.84094,126.55121,-41.441643,52.893085,-19.057
29,0.044205736,3463.4393721372358,0.07250457114361702,walking_while_using_iphone,-228.68681,138.99976,-55.48743,43.283054,-18.857956
30,0.051720973,3010.781050850529,0.06446351396276596,walking_while_using_iphone,-217.2585,151.64381,-53.733036,29.316011,-29.462646
31,0.035506986,3360.543694304467,0.06456220910904255,walking_while_using_iphone,-257.0503,140.34238,-44.703087,45.083393,-23.038013
32,0.046248384,3082.373772758141,0.05557575631648936,walking_while_using_iphone,-245.70067,136.92497,-37.641594,41.586784,-13.732179
33,0.042355042,3148.826532064237,0.05733149102393617,walking_while_using_iphone,-257.32294,133.55142,-33.524834,46.32738,-11.160168
34,0.03769891,3295.8737678263756,0.060281956449468085,walking_while_using_iphone,-254.79663,136.52985,-39.023598,49.111137,-16.203096
35,0.039663434,3297.833551806503,0.05333693484042553,walking_while_using_iphone,-255.92651,134.17287,-29.482847,53.21597,-14.900438
36,0.039353777,3187.553903399349,0.043592087765957445,walking_while_using_iphone,-270.01077,138.313,-33.508366,52.296886,-17.16866
37,0.048648696,2928.6368080421557,0.038885887632978726,walking_while_using_iphone,-265.96405,136.08905,-27.37086,50.639996,-9.681688
38,0.05425547,2990.1564759346916,0.04337911402925532,walking_while_using_iphone,-256.46667,130.29025,-20.400845,46.287327,-4.862511
39,0.047941238,2839.5860366145344,0.04642827460106383,walking_while_using_iphone,-260.89847,138.61427,-29.441895,47.48875,-2.9949317
40,0.042912107,3037.6146316584445,0.048448927859042555,walking_while_using_iphone,-270.00452,131.23343,-25.916576,47.243126,-4.425087
41,0.046580277,3182.1784165342974,0.049508602061170214,walking_while_using_iphone,-260.21017,132.22536,-22.514366,48.22004,-8.573815
42,0.032686636,3519.519884040364,0.0612533244680851,walking_while_using_iphone,-272.09912,131.41063,-32.189346,54.815,-14.251166
43,0.027685488,3657.9942361676763,0.07482650432180851,walking_while_using_iphone,-269.31284,144.4125,-48.284283,62.435192,-23.825356
44,0.031608574,3483.0078147939103,0.06527904753989362,walking_while_using_iphone,-265.2419,148.43256,-46.233925,60.484303,-22.889902
45,0.027032573,3569.471397439949,0.07254612699468085,walking_while_using_iphone,-269.47025,148.79102,-48.89338,62.392803,-26.845835
46,0.026905347,3503.44064309757,0.07112283909574468,walking_while_using_iphone,-267.915,151.66705,-50.22172,63.20425,-28.299854
47,0.030585866,3442.628703529134,0.06603224734042554,walking_while_using_iphone,-262.35406,151.28983,-39.77289,60.752785,-27.972736
48,0.03278395,3502.779753945337,0.0626973902925532,walking_while_using_iphone,-265.38953,144.60695,-40.79198,61.44984,-19.559984
49,0.03645543,3673.0568354174334,0.0638193982712766,walking_while_using_iphone,-260.12207,136.84608,-33.07567,56.182644,-24.417294
50,0.031751323,3648.5235911740374,0.06575693982712766,walking_while_using_iphone,-260.04117,137.64256,-34.170795,59.776615,-20.923628
51,0.028920291,3680.6786867429737,0.06505568484042554,walking_while_using_iphone,-266.12488,144.52306,-42.52437,61.276814,-29.741936
52,0.03482195,3436.503921809486,0.0594975897606383,walking_while_using_iphone,-255.96227,143.56122,-46.078423,58.79485,-21.285084
53,0.036958404,3395.0118283702413,0.062074052526595744,walking_while_using_iphone,-249.3796,150.51646,-42.659565,58.96344,-26.561092
54,0.03726688,3338.520817827236,0.0555913397606383,walking_while_using_iphone,-252.2248,148.87366,-39.796837,62.94205,-21.404554
55,0.04101687,3488.923563267651,0.057679521276595744,walking_while_using_iphone,-247.7053,146.19672,-34.620373,66.105194,-27.205004
56,0.0516924,3511.7135902302566,0.05166950631648936,walking_while_using_iphone,-227.94893,133.80502,-24.842535,50.910095,-18.636068
57,0.0455188,3637.2849765189917,0.06135721409574468,walking_while_using_iphone,-228.17177,142.48257,-35.70908,58.38761,-26.5562
58,0.044013306,3636.140502257324,0.06454143118351063,walking_while_using_iphone,-226.8978,146.6884,-43.206085,57.02742,-29.070547
59,0.048909035,3258.8071704966337,0.05651076296542553,walking_while_using_iphone,-223.58456,144.85915,-34.415604,49.222916,-20.581596
60,0.06029851,2962.942003601323,0.0465581366356383,walking_while_using_iphone,-218.31708,149.43248,-35.960987,48.620247,-17.179478
61,0.06528792,2926.7492287300342,0.041280543550531915,walking_while_using_iphone,-219.54137,147.37338,-29.030142,48.981445,-16.109653
62,0.06891076,2754.020135142585,0.039156000664893616,walking_while_using_iphone,-224.28207,149.0645,-27.861456,53.220848,-14.220265
63,0.07373878,2650.7069952669003,0.032434341755319146,walking_while_using_iphone,-223.91275,149.19797,-24.828714,49.580147,-11.3752575
64,0.07542268,2641.908489888268,0.0335927111037234,walking_while_using_iphone,-217.4638,148.2037,-18.322292,46.66089,-10.346972
65,0.05773211,3206.0925602113152,0.05538875498670213,walking_while_using_iphone,-200.7152,156.07364,-40.90282,51.02308,-29.62457
66,0.08254807,2810.0082729440114,0.0414052111037234,walking_while_using_iphone,-209.30923,145.36942,-27.069178,56.90917,-14.393073
67,0.06805346,3177.6936809997537,0.0550303357712766,walking_while_using_iphone,-197.4831,143.79797,-37.807613,56.97103,-20.129225
68,0.065561965,3910.144112557571,0.0732941323138298,walking_while_using_iphone,-179.53195,131.5773,-43.86867,66.52981,-22.918451
69,0.07196178,3711.606483743713,0.07195395611702128,walking_while_using_iphone,-178.67705,130.7737,-41.122917,65.04036,-17.835918
70,0.09522716,3408.395183248836,0.056058843085106384,walking_while_using_iphone,-179.68211,134.02205,-40.216434,62.49309,-14.402319
71,0.092425965,3669.6438431125875,0.06100398936170213,walking_while_using_iphone,-172.3959,128.49037,-39.880116,59.43735,-16.498161
72,0.08833576,3888.0040043800736,0.08024954288563829,walking_while_using_iphone,-162.40457,128.1148,-45.688534,63.61501,-19.08122
73,0.08464828,3465.065125474862,0.06756981382978723,walking_while_using_iphone,-171.30783,138.68979,-43.986187,57.34731,-21.856037
74,0.08169404,3773.8692279948737,0.07258768284574468,walking_while_using_iphone,-159.32062,130.09634,-46.68895,53.850574,-21.175898
75,0.07103249,3848.698029515481,0.07848341921542554,walking_while_using_iphone,-171.21274,133.41333,-47.723045,54.9828,-23.290277
76,0.059961613,3776.3651557572325,0.0781717503324468,walking_while_using_iphone,-183.52156,138.59364,-55.117558,64.70443,-26.37084
77,0.08675382,3691.2777399056604,0.07691988031914894,walking_while_using_iphone,-163.47847,128.37848,-44.127243,58.782337,-16.516245
78,0.079819806,3581.349953460882,0.06882687832446809,walking_while_using_iphone,-169.22227,140.09477,-47.96082,62.599438,-20.695705
79,0.0798491,3221.100624518478,0.05682762632978723,walking_while_using_iphone,-169.58951,155.62332,-46.184254,59.07841,-27.487282
80,0.076572224,3542.7850655768643,0.06952293882978723,walking_while_using_iphone,-167.8898,147.39096,-53.444046,64.01859,-28.74185
81,0.08133545,3324.6780234608814,0.06441676363031915,walking_while_using_iphone,-168.86404,148.40128,-49.390526,61.68318,-25.866894
82,0.0859384,2954.6564687205246,0.04540496176861702,walking_while_using_iphone,-180.92061,157.98505,-45.680378,60.545666,-22.950287
83,0.10222785,3134.383664573413,0.05298890458776596,walking_while_using_iphone,-162.59796,153.0163,-47.430954,61.438976,-24.711416
84,0.093555845,3751.3919633838073,0.06701400432180851,walking_while_using_iphone,-150.20442,141.1786,-53.319885,63.72223,-29.083332
85,0.08654973,3592.7409150164713,0.0708994763962766,walking_while_using_iphone,-155.12599,144.92792,-48.662582,58.258965,-26.597752
86,0.089176394,3335.2627796330726,0.06317528257978723,walking_while_using_iphone,-157.74344,145.12288,-41.237072,55.97279,-19.70691
87,0.12384549,2945.416484578251,0.04528548869680851,walking_while_using_iphone,-159.34853,149.11809,-28.65859,52.464596,-12.107379
88,0.10718756,3042.7954372185877,0.05232920545212766,walking_while_using_iphone,-161.65862,150.08978,-32.402573,53.774227,-16.823746
89,0.12199267,2771.577755400409,0.04004945146276596,walking_while_using_iphone,-177.32771,145.59053,-20.204231,53.691208,-11.880067
90,0.09091549,2899.019799478814,0.043036278257978726,walking_while_using_iphone,-192.29866,146.40317,-23.06008,53.3532,-16.487299
91,0.060099564,3008.5266023376817,0.05174742353723404,walking_while_using_iphone,-201.55164,161.21873,-41.411377,53.20035,-27.780247
92,0.06251204,2746.676749955025,0.04275577626329787,walking_while_using_iphone,-208.71014,159.29494,-34.191288,46.21665,-18.393272
93,0.059991203,2630.700097353732,0.04131690492021277,walking_while_using_iphone,-211.41624,166.72969,-38.846203,49.859146,-22.754375
94,0.05573006,2667.3451569253516,0.04539457280585106,walking_while_using_iphone,-215.1382,161.07596,-39.406002,48.209217,-17.671429
95,0.056818664,2501.457412399493,0.041451961436170214,walking_while_using_iphone,-220.4112,167.97214,-37.45682,48.66504,-19.418793
96,0.063438155,2445.1290560909256,0.0380859375,walking_while_using_iphone,-220.71819,162.49532,-28.436783,45.99744,-18.089407
97,0.06368533,2391.849558758702,0.034491356382978726,walking_while_using_iphone,-223.48714,162.52261,-31.750658,42.305317,-11.506605
98,0.07121753,2305.1100995908528,0.033166763630319146,walking_while_using_iphone,-222.83284,165.61588,-26.46662,39.815994,-16.43599
99,0.064543284,2482.302074884855,0.03931183510638298,walking_while_using_iphone,-225.95306,158.84944,-31.732656,41.266075,-11.307488
100,0.048584774,2579.303263817135,0.042516830119680854,walking_while_using_iphone,-241.07274,166.33293,-41.55502,50.933193,-22.105883
101,0.046424653,2529.209142875296,0.040418259640957445,walking_while_using_iphone,-241.69688,161.44585,-37.820976,46.193645,-17.388525
102,0.07747838,2221.308924930605,0.029940990691489363,walking_while_using_iphone,-233.04471,158.72993,-23.567385,47.819805,-5.959108
103,0.068086855,2052.819153149569,0.025130900930851064,walking_while_using_iphone,-238.16173,174.3186,-20.926085,47.266018,-15.450148
104,0.06036325,2175.0276979378273,0.03023188164893617,walking_while_using_iphone,-234.61633,173.28795,-30.528915,42.25629,-14.7372675
105,0.056569636,2287.6072144288796,0.0431401678856383,walking_while_using_iphone,-233.45009,170.25948,-34.665543,38.864193,-10.933884
106,0.06632321,2167.1088702276024,0.034719913563829786,walking_while_using_iphone,-226.68169,173.25803,-39.05495,33.118958,-21.34691
107,0.047955554,2486.5976196121587,0.04049617686170213,walking_while_using_iphone,-248.30243,160.48355,-34.390034,40.477924,-14.470039
108,0.06706523,2620.6767628835696,0.04133768284574468,walking_while_using_iphone,-237.45653,147.3419,-25.223337,46.998505,-7.5444636
109,0.086763866,2346.5667115061806,0.03614839594414894,walking_while_using_iphone,-231.58781,146.57526,-11.308913,41.975395,-2.3811862
110,0.06534213,2540.0513817493,0.03564453125,walking_while_using_iphone,-241.51015,151.36166,-23.677319,54.233208,-10.861449
111,0.06969854,2465.789087110349,0.0283930352393617,walking_while_using_iphone,-253.65825,143.33382,-18.314966,50.280075,-2.6913867
112,0.07155997,2502.0105385392044,0.030579911901595744,walking_while_using_iphone,-241.52345,147.48703,-23.319962,52.0933,-4.8211317
113,0.04964193,2861.104253707051,0.04972677027925532,walking_while_using_iphone,-246.53087,144.54071,-37.560364,45.909653,-8.203342
114,0.08329826,2744.027095797354,0.04737886469414894,walking_while_using_iphone,-239.76822,130.79427,-34.900196,44.275406,5.053564
115,0.12887888,2520.874682011025,0.046926944813829786,walking_while_using_iphone,-238.71718,154.23454,-7.6503043,36.314934,-1.3124218
116,0.10982959,2401.2660287761714,0.03816385472074468,walking_while_using_iphone,-251.82733,147.66592,-5.3225474,38.514675,2.6174273
117,0.09373909,2403.0301040179565,0.03715093085106383,walking_while_using_iphone,-271.0476,133.57788,-11.744231,50.734962,10.896962
118,0.14124045,2140.7525767020784,0.032564203789893616,walking_while_using_iphone,-243.93915,162.84486,-0.11844111,40.557884,-4.193209
119,0.041787602,2913.616451628356,0.046080244348404256,walking_while_using_iphone,-274.8528,135.98267,-31.647402,45.60221,-6.335581
120,0.04561823,2808.272823291162,0.043721949800531915,walking_while_using_iphone,-269.5948,138.80655,-40.335327,51.863,-5.3533993
121,0.043980755,3042.705671899682,0.050718916223404256,walking_while_using_iphone,-264.24704,135.44415,-34.64487,54.77724,-9.375733
122,0.055316046,2862.7732904445443,0.050142328789893616,walking_while_using_iphone,-252.63936,135.45529,-22.397957,44.46543,0.8899197
123,0.023291646,2941.4180225287755,0.055113447473404256,walking_while_using_iphone,-293.34595,163.7425,-52.563423,54.743656,-19.779337
124,0.0238253,2925.370578471339,0.06732567320478723,walking_while_using_iphone,-288.6537,169.05083,-63.030357,52.062748,-21.166328
125,0.025567895,2908.610144013664,0.07528361868351063,walking_while_using_iphone,-294.44104,163.71062,-67.945435,52.841827,-6.9899273
126,0.02104288,3255.3203238514643,0.06029234541223404,walking_while_using_iphone,-296.97314,151.5557,-54.62002,60.521774,-15.415909
127,0.02394926,3274.5995749356384,0.06514918550531915,walking_while_using_iphone,-282.37085,152.2514,-58.544193,65.98879,-21.678717
128,0.023396198,3412.1791068453886,0.07909117353723404,walking_while_using_iphone,-273.15427,156.4918,-64.59497,65.526794,-30.351614
129,0.02099427,3471.029344595477,0.08053004488031915,walking_while_using_iphone,-279.84256,157.92438,-65.74405,65.645325,-33.627796
130,0.027364809,3261.3975851900695,0.08109624335106383,walking_while_using_iphone,-267.02295,157.54263,-72.06607,61.736786,-22.993055
131,0.023522777,3646.4002889320013,0.08967233211436171,walking_while_using_iphone,-264.2932,141.80222,-62.910732,60.267963,-22.723295
132,0.022069538,3588.8000388396767,0.08635825299202128,walking_while_using_iphone,-277.17862,148.72691,-69.6646,67.87354,-26.667091
133,0.026651664,3647.4258775139324,0.09714719082446809,walking_while_using_iphone,-266.52267,137.6748,-69.314156,61.05836,-16.622948
134,0.02404912,3467.0700236873386,0.08879446476063829,walking_while_using_iphone,-275.06323,149.98662,-75.17901,66.88881,-22.012695
135,0.024295202,3664.923291348229,0.10041451961436171,walking_while_using_iphone,-273.5013,143.15396,-76.81654,73.313126,-18.606316
136,0.025346091,3523.2230594179014,0.09270590924202128,walking_while_using_iphone,-272.4867,152.29422,-76.729225,71.620926,-27.447605
137,0.02466154,3671.055956850222,0.09353702626329788,walking_while_using_iphone,-271.61917,145.17416,-77.71597,68.98997,-24.03151
138,0.022737706,4016.036898073273,0.10738031914893617,walking_while_using_iphone,-269.5967,139.89398,-71.94874,68.88093,-25.829365
139,0.026334785,4129.865439040898,0.11420067320478723,walking_while_using_iphone,-256.23907,134.2355,-81.42704,67.333305,-30.789143
140,0.023606604,4280.156353700622,0.12642848238031915,walking_while_using_iphone,-266.85544,131.27097,-78.543755,80.92599,-27.602339
141,0.023708986,4216.771308489927,0.1263245927526596,walking_while_using_iphone,-260.18515,121.622734,-67.62275,70.97179,-18.344593
